;AAPL UW Equity;AXP UN Equity;BA UN Equity;CAT UN Equity;CSCO UW Equity;CVX UN Equity;DIS UN Equity;DWDP UN Equity;GE UN Equity;GS UN Equity;HD UN Equity;IBM UN Equity;INTC UW Equity;JNJ UN Equity;JPM UN Equity;KO UN Equity;MCD UN Equity;MMM UN Equity;MRK UN Equity;MSFT UW Equity;NKE UN Equity;PFE UN Equity;PG UN Equity;TRV UN Equity;UNH UN Equity;UTX UN Equity;V UN Equity;VZ UN Equity;WMT UN Equity;XOM UN Equity;INDU Index
08/04/2016;108.66;59.5;127.88;74.35;27.69;96.33;96.42;50.77;30.79;150.28;133.62;149.35;31.63;109.1;57.74;46.87;127.96;166.63;55.36;54.42;59.42;32.5;83.2;115.23;125.68;101.32;78.03;52.18;68.06;83.21;17576.96
11/04/2016;109.02;59.8;127.91;74.63;27.62;95.24;96.27;50.76;30.71;152.2;133.01;149.25;31.67;108.97;58.2;46.44;127.56;166.59;55.05;54.31;57.92;31.89;82.73;114.78;126.33;102.14;77.82;51.61;67.4;83.32;17556.41
12/04/2016;110.44;60.68;129.47;76.1;27.64;97.51;97.35;51.62;30.81;154.31;134.38;149.63;31.86;109.6;59.28;46.65;127.61;168.03;55.34;54.65;58.55;31.96;82.83;115.19;126.8;103.08;78.52;51.95;68.8;84.35;17721.25
13/04/2016;112.04;62.16;131.14;79.13;28.23;97.6;99.48;52.21;30.98;159.85;133.84;151.23;32.13;109.87;61.79;46.04;126.89;168.59;55.96;55.35;59.58;32.54;82.46;115.96;127.76;104.61;79.71;51.29;69.15;84.83;17908.28
14/04/2016;112.1;62.51;130.85;79.05;28.25;97.98;98.63;52.36;31.02;160.91;134.37;151.16;31.8;109.84;62.59;45.83;127.51;168.16;56.45;55.36;59.49;32.65;82.01;115.36;127.98;104.68;80.33;51.36;68.8;85.43;17926.43
15/04/2016;109.85;62.14;131.13;79.17;27.9;97.23;98.59;52.37;31.03;158.52;135.01;151.72;31.46;110.18;61.87;46.1;127.78;168.78;56.14;55.65;59.5;32.5;82.3;116.23;127.33;104.57;80.08;51.35;69.06;84.97;17897.46
18/04/2016;107.48;62.59;131.97;79.25;28.19;98.7;101.48;52.54;31.06;159.02;136.8;152.53;31.65;110.93;62.27;46.22;128.85;169.55;56.51;56.46;59.57;32.61;82.83;116.01;127.81;105.13;81.45;51.73;69.86;85.78;18004.16
19/04/2016;106.91;63.57;132.68;80.39;28.33;100.5;102.64;53.05;31.15;162.65;135.44;144;31.6;112.68;63.32;46.6;128.86;169.65;56.86;56.39;59.56;32.89;83.28;116.27;130.5;105;80.75;52.08;69.77;86.21;18053.6
20/04/2016;107.13;65.02;130.57;79.74;28.44;101.69;103.27;51.94;31.15;166.98;135.19;146.11;32;113.58;64.24;44.37;128.55;168.94;56.58;55.59;59.62;33.23;81.55;115.8;133.93;105.53;81.15;51.75;69.21;86.8;18096.27
21/04/2016;105.97;65.61;130.74;78.66;28.24;101.4;102.91;51.98;30.98;165.32;134.6;149.3;31.97;113.57;63.6;43.66;125.79;168.66;56.6;55.78;60.08;33.24;80.8;108.79;132.96;105.43;80.79;50.03;68.47;86.79;17982.52
22/04/2016;105.68;65.93;131.05;78.32;28.15;102.01;103.77;52.61;30.76;166.75;135.66;148.5;31.64;113.32;63.97;44.54;125.5;168.66;56.74;51.78;59.43;33.27;80.95;110.84;134.13;105.7;79.11;50.55;68.72;87.53;18003.75
25/04/2016;105.08;65.7;130.75;76.79;28.23;101.51;104.57;52.54;30.68;165.09;135.65;148.81;31.39;113.51;63.6;44.71;127.46;168.38;56.22;52.11;59.21;33.21;81.41;110.34;133.78;105.2;78.14;50.76;69.47;87.33;17977.24
26/04/2016;104.35;66.2;133.24;77.65;28.45;102.29;104.89;53.67;30.9;165.84;135.34;149.08;31.4;112.91;63.93;44.53;127.71;166.18;56.04;51.44;59.54;33.05;79.55;109.97;134.24;104.8;78.53;50.44;69.3;87.63;17990.32
27/04/2016;97.82;66.23;137.08;78.68;28.64;103.85;105.28;53.6;30.93;166.92;135.75;150.47;31.75;112.77;64.11;44.68;128.3;167.76;56.31;50.94;59.27;33;79.89;109.53;132.8;105.89;78.76;51.69;69.42;88.46;18041.55
28/04/2016;94.83;65.84;134.8;77.75;27.96;102.4;104.03;53.42;30.9;164.29;132.73;147.07;31.11;112.48;63.6;44.63;127.92;167;55.74;49.9;58.54;32.91;79.76;109.13;132.07;104.23;77.68;51.02;68.91;88.03;17830.76
29/04/2016;93.74;65.43;134.8;77.72;27.49;102.18;103.26;52.61;30.75;164.11;133.89;145.94;30.28;112.08;63.2;44.8;126.49;167.38;54.84;49.87;58.94;32.71;80.12;109.9;131.68;104.37;77.24;50.94;66.87;88.4;17773.64
02/05/2016;93.64;65.68;134.01;77.84;27.37;103.31;104.36;52.65;30.89;166.18;136.05;145.27;30.61;112.75;63.79;44.98;128.2;168.34;55.3;50.61;59.59;32.8;80.97;110.91;132.1;104.37;78.46;51.32;67.59;89.13;17891.16
03/05/2016;95.18;64.85;132.49;76.36;26.86;101.32;103.78;51.77;30.63;163.14;134.54;144.13;30.36;112.69;62.56;44.84;128.4;167.97;55.08;49.78;59.52;33.7;81.1;110.33;132.46;102.13;77.19;50.68;67;88.11;17750.91
04/05/2016;94.19;64.26;130.89;74.24;26.44;100.59;103.67;51.39;30.07;160.07;135.16;144.25;29.85;112.22;61.57;44.98;129.33;167.16;54.81;49.87;59.11;33.4;81.6;109.73;132.03;100.67;77.07;50.84;67.19;87.94;17651.26
05/05/2016;93.24;63.92;132.08;72.79;26.21;101.42;104.93;50.85;29.89;159.53;134.67;146.47;29.9;112.88;61.24;45.06;129.28;167.77;54.09;49.94;58.19;33.57;81.3;110.75;132.31;100.29;77.36;50.84;67.21;88.04;17660.71
06/05/2016;92.72;64.51;133.26;73.36;26.53;101.86;105.54;51.16;30.12;158.85;135.7;147.29;30.04;112.74;61.6;45.32;130.58;168.89;53.6;50.39;58.43;33.58;82.13;110.45;132.04;101.12;77.72;51.12;68.25;88.51;17740.63
09/05/2016;92.79;63.98;132.1;70.78;26.51;100.35;105.34;50.84;29.87;157.51;136.24;147.34;29.8;113.72;61.21;45.24;130.83;168.52;54.1;50.07;58.72;33.82;82.12;110.81;132.67;100.09;78.22;51.08;68.95;88.57;17705.91
10/05/2016;93.42;64.84;134.72;72.51;27.03;101.27;106.6;51.54;30.48;161.42;137.51;149.97;30.14;114.67;62.04;45.75;131.6;170.26;54.68;51.02;59.2;33.8;82.48;112.27;133.57;102.16;79.2;51.54;68.79;89.99;17928.35
11/05/2016;92.51;64.59;133;72.43;26.7;101.14;102.29;51.25;30.34;159.42;134.3;148.95;30.06;114.37;61.81;45.46;129.14;169.77;54.31;51.05;57.01;33.16;82.15;111.97;130.69;101.6;77.3;51.15;66.41;88.81;17711.12
12/05/2016;90.34;64.34;134.42;71.7;26.67;102.12;101.71;51.54;30.09;158.07;134.19;148.84;29.76;114.23;61.77;45.83;130.12;170.15;54.12;51.51;57.99;33.19;82.41;112.64;129.74;101.46;77.89;51.47;66.85;89.67;17720.5
13/05/2016;90.52;64.12;132.12;70.07;26.53;100.74;100.52;50.55;29.64;155.34;133.13;147.72;29.91;113.56;61.2;45.35;128.83;168.32;53.88;51.08;57.31;33.19;81.23;112.67;129;100.27;76.83;50.94;64.94;88.66;17535.32
16/05/2016;93.88;64.07;134.14;70.7;26.97;102.29;100.36;51.6;29.96;155.38;135.34;149.46;30.39;114.44;61.66;45.62;129.64;169.55;54.65;51.83;57.14;33.38;81.63;112.24;130.64;101.82;77.8;51.23;66.02;89.57;17710.71
17/05/2016;93.49;62.76;132.56;71.05;26.65;100.75;99.94;51.51;29.71;154.65;132;148;29.98;113.83;61.66;44.75;127.69;167.81;54.32;50.51;57.1;33.03;80.62;110.42;129.56;100.06;76.79;50.9;65.1;89.53;17529.98
18/05/2016;94.56;63.52;130.99;70.59;26.72;100.06;99;50.81;29.61;159.94;131.77;147.34;29.99;113.59;64.04;44.48;126.21;166.82;54.67;50.81;56.12;33.17;79.85;111.3;130.51;99.29;77.43;50.39;63.15;89.35;17526.62
19/05/2016;94.2;62.74;128.08;69.43;27.57;99.85;98.41;50.77;29.36;154.7;131.73;144.93;29.63;112.85;63.39;44.32;125.29;165.11;54.58;50.32;57.04;33.38;80.19;110.1;130;98.51;76.88;49.63;69.2;90.11;17435.4
20/05/2016;95.22;63.92;127.39;69.87;27.97;99.79;99.78;51.36;29.56;154.51;131.85;147.25;30.15;112.64;63.51;43.95;122.56;165.01;55.11;50.62;56.48;33.74;80.02;111.89;130.94;99.1;77.67;49.66;69.86;89.74;17500.94
23/05/2016;96.43;63.59;127.58;70.4;27.94;99.38;99.18;52.26;29.49;155.45;131.42;146.77;30.23;112.16;63.46;43.97;122.81;166.11;54.92;50.03;55.99;33.67;80.2;111.39;130.42;98.9;77.21;49.14;69.5;89.6;17492.93
24/05/2016;97.9;64.87;127.5;71.09;28.47;100.19;99.51;52.82;29.85;157.59;133.36;148.31;31.06;112.69;64.54;44.37;123.95;168.63;55.6;51.59;56.59;34.1;80.97;113.44;132.59;99.91;79.38;49.58;70.24;89.67;17706.05
25/05/2016;99.62;65.31;128.86;72.57;28.92;101.77;99.86;52.86;30.09;161.25;133.2;151.69;31.39;113.35;65.52;44.38;123.26;169.99;56.57;52.12;55.99;34.35;81.48;113.54;133.42;100.32;79.06;49.85;70.48;90.26;17851.51
26/05/2016;100.41;65.23;129.31;72.08;28.9;101.5;99.81;51.99;30.02;159.22;134.05;152.44;31.49;112.9;65.03;44.69;123.79;168.91;56.39;51.89;55.84;34.43;81.22;113.6;132.98;100.41;79;50.16;70.85;89.8;17828.29
27/05/2016;100.35;65.52;129.22;71.96;28.92;102.02;100.29;52.18;30.12;159.53;133.94;152.84;31.57;113.06;65.43;44.78;123.25;168.89;56.48;52.32;56.19;34.61;81.43;114.18;134;100.76;79.66;50.62;70.75;90.01;17873.22
30/05/2016;100.35;65.52;129.22;71.96;28.92;102.02;100.29;52.18;30.12;159.53;133.94;152.84;31.57;113.06;65.43;44.78;123.25;168.89;56.48;52.32;56.19;34.61;81.43;114.18;134;100.76;79.66;50.62;70.75;90.01;17873.22
31/05/2016;99.86;65.76;126.15;72.51;29.05;101;99.22;51.36;30.23;159.48;132.12;153.74;31.59;112.69;65.27;44.6;122.06;168.32;56.26;53;55.22;34.7;81.04;114.14;133.67;100.58;78.94;50.9;70.78;89.02;17787.2
01/06/2016;98.46;65.91;126.41;72.27;28.9;101.13;98.52;51.58;30.11;159.97;131.83;152.51;31.66;112.78;65.69;44.7;121.97;168.69;56.33;52.85;54.93;34.75;81.79;114.84;134.53;100.35;79.22;50.43;70.5;89.24;17789.67
02/06/2016;97.72;66.41;126.85;73.62;29.08;100.53;98.72;52.24;30.05;159.28;132.41;153.5;31.76;114.49;65.81;44.72;121.17;168.04;56.82;52.48;54.53;34.87;81.95;114.87;136.04;100.79;79.95;50.77;70.95;88.53;17838.56
03/06/2016;97.92;65.49;127.38;75.04;29.13;100.66;98.75;53.16;29.94;155.67;131.74;152.89;31.62;114.76;64.64;45.04;121.35;168.38;56.64;51.79;53.45;34.69;82.47;114.62;136.84;100.43;79.94;50.92;70.87;88.37;17807.06
06/06/2016;98.63;65.94;131.9;76.42;29.1;101.17;98.78;53.63;30.12;157.06;129.19;152.73;31.68;115.77;65.28;45.37;122;170.08;57.17;52.13;54.3;34.93;82.77;114.33;138.15;101.36;80.54;50.71;71.05;89.34;17920.33
07/06/2016;99.03;65.89;131.93;76.81;29.07;103.32;98.35;53.7;30.14;155.17;129.92;153.33;31.88;115.73;65.06;45.32;121.9;170.91;57;52.1;53.55;34.84;82.32;114.58;136.94;101.45;80.6;51.75;71.03;90.71;17938.28
08/06/2016;98.94;66.26;133;78.11;29.14;103.09;98.04;53.68;30.31;154.64;129.59;154;31.89;115.8;65.25;45.55;122.11;171.42;57.62;52.04;54.12;35.25;82.65;114.22;140.4;102.07;81.65;51.52;71.28;90.79;18005.05
09/06/2016;99.65;65.71;133.1;77.16;29.14;102.81;97.84;53.59;30.24;153.17;129.3;153.42;31.94;117;64.75;45.76;122.79;170.13;57.18;51.62;54.94;35.31;83.17;114.22;140.68;102.32;81.26;51.95;71.09;90.67;17985.19
10/06/2016;98.83;64.97;131.14;76.03;29.03;101.98;97.34;53.38;30.04;149.89;128.83;152.37;32.04;117.01;63.84;45.99;122.36;168.56;56.81;51.48;55.11;35.29;83.2;113.81;139.24;102;80.18;52.67;71.14;89.98;17865.34
13/06/2016;97.34;63.67;129.92;75.23;28.84;102.1;97.57;52.69;29.83;148.63;127.83;151.28;32.17;116.79;63.27;45.12;122.99;167.13;56.11;50.14;54.91;34.74;82.57;113;138.09;101.21;78.4;52.57;70.53;90.59;17732.48
14/06/2016;97.46;61.07;130.5;74.86;28.96;101.28;98.4;52.13;30.44;146.19;125.24;151.06;32.14;117.12;62.08;45.04;122.51;167.61;56.25;49.83;54.12;34.99;83.35;112.55;137.87;101.19;78.57;52.99;70.95;90.43;17674.82
15/06/2016;97.14;61.42;130.16;75.07;28.65;100.63;98.27;51.86;30.59;146.16;126.53;150.68;31.61;116.41;61.97;45.01;122.25;167.8;56.09;49.69;54.31;34.79;82.95;111.81;137.26;100.54;78.17;52.84;71.12;90.16;17640.17
16/06/2016;97.55;61.93;129.37;74.99;28.87;101.07;98.38;52.19;30.64;146.63;127.36;151.06;31.69;116.64;62.22;45.31;122.47;169.93;57.5;50.39;53.47;34.75;83.41;112.75;138.66;101.12;78.35;53.46;71.3;91.22;17733.1
17/06/2016;95.33;61.86;129.82;75.93;28.95;101.57;99;52.93;30.6;145.64;127.14;151.99;31.76;115.48;62.28;44.79;122.27;168.94;55.89;50.13;53.71;34.22;83.13;111.86;137.69;101.2;76.99;53.78;70.95;90.72;17675.16
20/06/2016;95.1;62.3;132.75;76.43;28.8;102.61;99.57;53.07;30.83;147.75;127.62;153.61;32.17;116.54;62.37;44.98;123.42;171.23;56.14;50.07;54.36;34.5;83.04;112.61;138.52;101.7;77.34;53.76;71.1;91.12;17804.87
21/06/2016;95.91;62.29;131.52;76.49;28.77;103.24;98.82;53.27;30.94;148.35;127.74;154.05;32.32;116.18;62.95;45.13;122.63;171.37;56.25;51.19;54.77;34.75;83.41;112.72;138.19;101.57;77.33;54.1;71.46;91.53;17829.73
22/06/2016;95.55;61.95;131.77;76.43;28.72;102.29;98.79;53.22;30.78;148.14;127.6;152.92;32.29;116.46;62.71;44.86;120.62;171.23;57.04;50.99;54.57;34.47;83.57;111.83;137.9;101.35;76.53;54.03;71.75;91.17;17780.83
23/06/2016;96.1;63.25;133.55;78.22;29.22;104.44;99.02;53.68;31.19;152.66;128.29;155.35;32.99;117.38;64.05;45.08;121.21;174.11;57.68;51.91;54.12;34.59;84.21;113.85;139.19;102.33;78.23;54.67;72.1;91.8;18011.07
24/06/2016;93.4;60.06;126.52;73.03;27.75;101.9;95.72;51.57;29.82;141.86;126.4;146.59;31.55;115.63;59.6;43.93;119.44;169.12;55.88;49.83;52.59;33.97;82.26;111.02;137.29;98.89;75.05;54.43;71.96;89.39;17400.75
27/06/2016;92.04;57.67;122.7;71.38;27.31;100.36;94.38;49.97;29.32;139.51;124.67;143.5;30.72;116.55;57.61;43.78;116.3;167.19;55.31;48.43;51.89;33.8;81.23;110.35;137.11;97.21;73.34;54.74;71.5;88.86;17140.24
28/06/2016;93.59;57.9;123.89;72.52;27.79;101.63;96.05;48.5;29.94;142.41;127.53;145.7;31.19;118.23;59.52;44.18;118.5;169.59;55.58;49.44;53.09;34.44;82.46;114.13;138.71;99.03;75.16;54.82;71.51;90.91;17409.72
29/06/2016;94.4;59.63;126.99;74.23;28.26;103.42;96.98;49.4;30.55;145.5;127.37;148.46;31.93;119.33;61.2;44.44;119.49;171.52;57.05;50.54;55.13;35.01;83.91;116.81;140.52;100.47;76.74;55.06;72.46;92.46;17694.68
30/06/2016;95.6;60.76;129.87;75.81;28.69;104.83;97.82;49.71;31.48;148.58;127.69;151.78;32.8;121.3;62.14;45.33;120.34;175.12;57.61;51.17;55.2;35.21;84.67;119.04;141.2;102.55;74.17;55.84;73.02;93.74;17929.99
01/07/2016;95.89;60.69;129.69;76.45;28.8;104.15;98.03;49.54;31.49;148.25;129.62;152.35;32.75;121.29;61.26;45.12;120.4;175.54;57.94;51.16;55.61;35.57;84.78;118.85;140.86;102.73;74.48;56.23;72.81;93.84;17949.37
04/07/2016;95.89;60.69;129.69;76.45;28.8;104.15;98.03;49.54;31.49;148.25;129.62;152.35;32.75;121.29;61.26;45.12;120.4;175.54;57.94;51.16;55.61;35.57;84.78;118.85;140.86;102.73;74.48;56.23;72.81;93.84;17949.37
05/07/2016;94.99;59.15;126.97;74.38;28.33;103.57;97.66;48.76;31.45;144.45;129.35;151.68;32.68;122.27;59.55;45.43;120.76;175.63;58;51.17;55.2;35.81;85.44;118.68;141.56;100.62;74.67;56.53;73.15;93.02;17840.62
06/07/2016;95.53;59.48;126.96;74.83;28.72;104.58;98.45;48.12;31.74;145.58;131.57;152.37;32.97;122.64;60.19;45.27;120.63;175.16;59.16;51.38;55.8;35.86;85.03;118.76;142.38;101.38;74.06;56.26;73.82;94.09;17918.62
07/07/2016;95.94;59.81;127.17;75.05;28.74;103.05;98.41;48.2;31.82;147;131.16;152.6;33.2;122.51;60.58;45.09;120.92;174.87;58.78;51.38;55.92;35.77;84.83;117.51;140.8;101.97;74.51;55.38;73.53;92.96;17895.88
08/07/2016;96.68;61.49;130.09;77.37;29.26;104.77;99.62;49.4;32.2;150.38;134.34;154.46;34;122.85;61.83;45.38;121.31;177.12;59.35;52.3;56.72;36.12;85.77;118.08;141.27;103.66;76.42;55.9;73.84;93.54;18146.74
11/07/2016;96.98;62.16;132.04;77.8;29.43;105.39;99.98;49.85;32.21;152.19;135.15;155.33;34.38;122.93;62.27;45.57;122;178.01;59.34;52.59;56.83;36.15;85.75;118.12;140.32;103.96;76.52;55.93;74.06;93.89;18226.93
12/07/2016;97.42;63;130.81;79.8;29.61;106.78;100.2;50.95;32.26;156.92;134.84;157.04;34.94;122.92;63.2;45.58;122.25;179.16;59.6;53.21;58.06;36.24;85.75;118.09;139.86;104.5;77.48;55.47;73.27;94.95;18347.67
13/07/2016;96.87;63.1;130.11;79.69;29.75;106.65;99.88;51.18;32.36;157.92;133.56;158.02;35.01;123;63.16;45.74;122.82;179.21;59.55;53.51;57.99;36.31;85.89;118;141.48;105.09;77.46;56;73.62;94.88;18372.12
14/07/2016;98.79;63.61;131.55;80.06;29.76;106.7;99.97;51.8;32.63;162.54;134.54;160.28;35.2;123.18;64.12;45.69;123.93;180.9;59.65;53.74;58.49;36.92;85.87;118.74;140.84;105.14;78.14;55.84;73.7;94.95;18506.41
15/07/2016;98.78;63.78;132.39;80.7;29.82;107.03;99.8;52.06;32.88;161.64;134.78;159.78;35.07;123;64.18;45.63;123.61;181.4;59.63;53.7;57.87;36.77;86.01;118.64;141.33;105.5;78.3;55.84;73.67;95.12;18516.55
18/07/2016;99.83;63.99;133.43;79.82;29.91;106.09;100.15;52.6;32.91;163.33;136.34;159.86;35.05;123.14;63.96;45.63;123.8;181.11;59.02;53.96;57.74;36.64;85.93;117.38;140.75;105.49;78.31;55.93;73.84;94.82;18533.05
19/07/2016;99.87;64.16;134.66;79.74;29.92;106.04;99.47;52.36;32.93;161.41;136.98;159.58;35.15;125.25;63.86;45.63;126.5;181.24;58.66;53.09;57.76;36.64;86.17;117.05;142.59;105.62;78.72;55.7;73.66;94.47;18559.01
20/07/2016;99.96;64.48;134.72;79.69;30.63;105.59;98.22;52.95;32.78;161.77;137.41;161.36;35.69;125.14;63.93;45.51;126.06;181.42;58.79;55.91;57.76;36.68;85.32;117.01;143.02;106.04;79.36;55.62;73.79;93.93;18595.03
21/07/2016;99.43;63.43;133.53;80.01;30.58;105.39;98.01;52.5;32.59;160.05;136.07;160.45;34.27;125.15;63.69;45.45;127.18;180.26;58.79;55.8;56.99;36.71;85.26;116.72;142.87;105.85;78.79;55.37;73.52;93.85;18517.23
22/07/2016;98.66;64.28;133.47;79.38;30.71;105.66;97.71;53.12;32.06;160.41;136.52;162.07;34.66;125.03;64.04;45.83;128.26;180.44;58.82;56.57;56.73;36.74;85.72;117.15;143.69;105.13;79.91;56.1;73.55;94.01;18570.85
25/07/2016;97.34;64.33;132.94;78.69;30.79;103.07;97.39;53.27;31.64;160.51;136.5;162.65;34.69;124.89;63.87;45.57;127.4;179.63;58.56;56.73;57.14;36.78;85.8;117.45;141.73;104.65;78.94;55.87;73.75;92.2;18493.06
26/07/2016;96.67;64.37;134.85;82.75;30.88;102.68;96.69;53.54;31.47;161.16;136.75;162.12;35.09;125.15;64.13;44.88;121.71;177.66;58.36;56.76;56.37;36.83;85.27;117.65;141.7;107.89;78.49;54.81;73.73;91.53;18473.75
27/07/2016;102.95;64.59;135.96;84.1;30.76;102.26;96.33;53.63;31.28;160.99;136.31;161.83;34.83;124.77;64.33;43.4;119.48;178.27;58.6;56.19;55.79;36.85;84.46;116.43;141.68;107.69;78.53;55.32;73.32;90.91;18472.17
28/07/2016;104.34;64.79;133.01;82.92;30.52;101.79;95.91;53.67;31.25;160.53;137.96;161.37;34.77;124.46;64.1;43.65;119.42;177.98;58.43;56.21;55.45;36.67;84.81;117.61;142.76;107.58;79.19;54.86;73.24;90.2;18456.35
29/07/2016;104.21;64.46;133.66;82.76;30.53;102.48;95.95;53.67;31.14;158.81;138.24;160.62;34.86;125.23;63.97;43.63;117.65;178.36;58.66;56.68;55.5;36.89;85.59;116.22;143.2;107.65;78.05;55.41;72.97;88.95;18432.24
01/08/2016;106.05;64.13;133.21;81.95;30.73;99.11;95.54;53.65;31.15;158.18;138.77;161.45;34.85;125.4;63.8;43.45;118.01;178.29;58.66;56.58;55.41;37.31;86.41;116.81;143.51;106.94;78.26;54.5;73.78;85.86;18404.51
02/08/2016;104.48;63.47;131.6;81.24;30.62;99.59;95.01;53.13;31.05;156.06;137.22;160.58;34.56;124.85;63.65;43.53;117.7;178.36;58.33;56.58;54.92;36.39;86.76;117.03;143.17;106.27;78.28;54;73.13;87.04;18313.77
03/08/2016;105.79;63.83;131.87;82.03;30.72;100.61;96.09;53.43;31.13;158.34;137.06;160.67;34.25;123.9;64.66;43.64;117.52;178.38;57.65;56.97;54.75;35.29;85.97;117.98;142.88;106.29;78.71;53.9;72.94;87.49;18355
04/08/2016;105.87;63.94;131.21;81.77;30.8;100.39;95.16;53.49;31.17;158.05;136.05;161.55;34.58;123.86;64.56;43.51;118.3;177.81;57.84;57.39;54.79;35.15;86.05;117.88;142.71;106.36;79.48;53.93;73.3;87.48;18352.05
05/08/2016;107.48;65.52;131.73;82.56;31.04;100.51;95.83;53.64;31.28;162.09;136.91;163.5;34.98;124.24;66.3;43.48;119.21;178.57;63.86;57.96;55.85;35.44;85.78;118.58;142.99;107.74;80.14;53.64;73.76;87.56;18543.53
08/08/2016;108.37;65.83;132.19;83.44;31.01;101.2;95.75;53.6;31.27;162.83;136.21;162.04;35.04;123.65;66.1;43.44;118.29;178.58;62.86;58.06;55.98;34.93;85.76;118.15;142.13;107.79;79.95;53.59;73.34;88.59;18529.29
09/08/2016;108.81;65.39;132.62;82.83;30.94;101.32;96.67;53.39;31.3;163.44;136.11;161.77;34.92;123.43;65.87;43.47;118.31;178.39;62.49;58.2;55.77;35.08;85.99;118.18;141.82;108.34;80.06;53.66;73.54;88.7;18533.05
10/08/2016;108;64.74;132.28;82.65;30.85;100.14;97.86;53.45;31.27;162.19;135.6;162.08;34.53;123.36;65.28;43.61;118.8;178.82;62.64;58.02;55.13;35.13;86.31;118.23;142.19;108.12;79.68;53.81;73.95;86.41;18495.66
11/08/2016;107.93;65.48;133;83.24;30.95;101.4;97.77;53.64;31.29;163.86;137.04;163.53;34.68;123.77;65.46;43.75;119.38;181;63.63;58.3;56.73;35.15;86.73;118.6;142.63;109.18;80.12;53.86;73.8;86.72;18613.52
12/08/2016;108.18;65.38;133.1;83;30.87;102.16;96.84;52.33;31.24;163.25;136.57;161.95;34.57;123.22;65.32;44.03;119.52;180.27;63.35;57.94;56.45;34.98;87.04;118.51;142.88;108.87;80.02;53.65;73.89;87.85;18576.47
15/08/2016;109.48;65.63;134.66;84.15;31.19;102.77;97.1;52.79;31.24;165.55;137.06;161.88;34.91;122.31;65.72;44.24;118.52;180.56;63.32;58.12;56.77;35.11;87.02;118.35;141.62;109.69;80.91;53.61;73.32;87.81;18636.05
16/08/2016;109.38;65.3;135;84.29;31.12;102.62;96.88;52.36;31.19;165.65;136.23;160.7;35.21;120.33;65.71;43.83;117.94;179.25;63.04;57.44;56.88;34.79;86.58;116.98;141.08;109.16;80.81;52.76;72.89;87.92;18552.02
17/08/2016;109.22;65.68;134.72;84.41;30.72;102.22;96.87;52.64;31.29;165.67;136.15;160.44;35.02;121.31;65.89;44.06;117.1;179.87;63.29;57.56;56.86;35.14;86.96;117.42;141.71;108.94;80.84;53.17;72.93;88.11;18573.94
18/08/2016;109.08;65.63;135;83.38;30.48;103.55;96.65;53.23;31.43;166.06;134.8;161.36;34.97;120.72;65.95;44.1;117.13;179.18;63.63;57.6;57.21;35.19;87.44;117.82;142.17;109.33;80.27;52.87;74.3;88.91;18597.7
19/08/2016;109.36;65.53;134.44;83.84;30.52;102.32;96.39;53.42;31.25;166.23;135.46;160.04;35.24;119.92;65.86;43.92;115.01;179.61;63.36;57.62;58.9;34.98;87.31;117.47;142.04;109.14;80.47;52.45;72.81;87.8;18552.57
22/08/2016;108.51;65.36;134.99;83.59;30.63;101.94;95.87;53.5;31.32;166.26;135.34;160;35.36;119.13;65.8;43.74;115.42;179.07;63.55;57.67;58.66;34.84;86.85;116.95;142.09;108.5;81.06;52.55;72.7;87.99;18529.42
23/08/2016;108.85;65.68;134.14;84.01;30.98;101.68;95.97;53.78;31.23;166.08;136.22;160.26;35.4;119.44;65.77;43.85;115.19;179.77;63.58;57.89;59.62;35.09;87.4;116.63;142.01;108;80.8;52.63;71.97;87.72;18547.3
24/08/2016;108.03;65.16;133.29;83.15;31.06;102.2;95.82;53.61;31.22;165.3;135.06;159.05;35.15;118.71;65.95;43.85;114.87;179.41;62.73;57.95;60.22;34.82;87.31;117.11;139.87;107.96;80.29;52.53;72.23;88.02;18481.48
25/08/2016;107.57;65;132.98;82.84;31.29;101.89;95.55;54.02;31.21;165.9;135.43;158.63;35.09;118.57;66.07;43.67;115.43;179.58;62.32;58.17;59.24;34.77;87.9;117.75;137.3;107.72;80.32;52.75;71.22;87.46;18448.41
26/08/2016;106.94;64.79;132.23;82.66;31.35;101.32;95.21;53.63;31.23;165.97;134.36;158.32;35.26;119.04;66.22;43.32;114.44;179.41;62.85;58.03;59;34.82;87.58;117.14;136.62;107.31;80.57;52.07;71.14;87.27;18395.4
29/08/2016;106.82;65.52;132.9;83.1;31.58;102.05;94.87;54.13;31.36;166.87;135.24;159.72;35.55;119.92;66.95;43.54;115.41;180.5;63.01;58.1;58.63;35.11;88.3;118.48;137.27;107.97;80.87;52.5;71.4;87.84;18502.99
30/08/2016;106;65.45;130.81;82.48;31.54;101.7;94.86;53.99;31.37;169.37;134.1;159.4;35.7;119.47;67.5;43.24;115.36;180.15;62.71;57.89;58;34.88;87.54;118.47;136.87;107.35;81.17;52.27;71.31;87.52;18454.3
31/08/2016;106.1;65.58;129.45;81.95;31.44;100.58;94.46;53.64;31.24;169.46;134.12;158.88;35.89;119.34;67.5;43.43;115.66;179.24;62.79;57.46;57.64;34.8;87.31;118.71;136.05;106.43;80.9;52.33;71.44;87.14;18400.88
